,user_id,gender,home_country,home_city,months_since_sign_up,has_children,is_married,is_family,age,age_group,avg_days_from_res_to_trip,total_number_of_sessions,total_number_of_page_clicks,total_session_duration_in_minutes,total_trips,total_discounted_trips,total_hotel_discounted_trips,total_flight_discounted_trips,total_cancelled_trips,total_flights,return_flights,total_hotel_res,total_paid_for_flights_before_disc,avg_paid_for_flights_before_disc,total_paid_for_flights_after_disc,avg_paid_for_flights_after_disc,total_disc_for_flights,avg_disc_for_flight,avg_disc_perc_for_flight,avg_disc_perc_for_hotel,total_paid_for_hotels_before_disc,avg_paid_for_hotels_before_disc,total_paid_for_hotels_after_disc,avg_paid_for_hotels_after_disc,total_disc_for_hotels,avg_disc_for_hotels,avg_num_of_rooms_per_hotel_res,avg_num_of_nights_per_hotel_res,tot_num_of_nights_for_hotel_res,num_of_diff_hotels_stayed,num_of_diff_hotel_groups_stayed,num_of_diff_hotel_cities_stayed,num_of_diff_flight_dest,num_of_diff_airlines,num_of_diff_routes,avg_num_of_seats_booked_per_flight,tot_num_of_seats_booked_for_flights,tot_number_of_checked_bags_for_flights,avg_of_checked_bags_for_flights,tot_flight_distance_km,tot_flight_dist_km,avg_flight_dist_km,booking_rate_per_session_segmentation,budget_segmentation,flyer_segmentation,customer_value,ads_per_km,discount_flight_proportion,bargain_hunter_index,avg_session_dur_min,segment
4260,573588,0,1,vancouver,28,0,0,0,41,41-50,5.75,8,161,19.88,4,1,1,0,0,8,4,4,1934.13,483.53,1934.13,483.53,0.0,0.0,0.0,0.02,1040,260.0,1002.4,250.6,37.6,9.4,1.0,1.5,6,4,4,4,4,4,4,1.0,4,2,0.5,22931.236469401287,21472.13250888337,5368.033127220841,Rare Booker,Low Budget,Regular Flyer,734.1325,0.0900762883798253,0.0,0.0,2.485,3
4261,573621,0,0,knoxville,28,1,1,1,51,50+,9.5,9,213,26.32,4,2,0,3,0,8,4,4,1013.06,253.27,995.584,248.9,17.476,4.37,0.04,0.0,1743,435.75,1743.0,435.75,0.0,0.0,1.25,2.5,10,4,3,4,4,4,4,1.25,5,1,0.25,10388.044784026108,10409.866744987588,2602.466686246897,Occasional Booker,Low Budget,Regular Flyer,684.646,0.0956384960911607,0.75,0.0028691548827348,2.924444444444444,3
4262,573648,0,0,charlotte,28,0,0,0,40,31-40,7.666666666666665,8,334,136.51,3,1,1,0,1,5,2,3,1464.66,488.22,1464.66,488.22,0.0,0.0,0.0,0.01,1127,375.67,1127.0,375.67,0.0,0.0,1.67,2.0,6,3,3,3,3,3,3,1.67,5,2,0.67,12419.53308398718,12488.245948936186,4162.748649645396,Occasional Booker,Low Budget,Regular Flyer,863.8866666666665,0.1172830841087628,0.0,0.0,17.06375,3
4263,573670,0,0,phoenix,28,0,0,0,33,31-40,10.2,8,309,108.88,5,2,0,2,1,6,3,5,1218.79,406.26,1183.797,394.6,34.993,11.66,0.09,0.0,2701,540.2,2701.0,540.2,0.0,0.0,1.0,4.8,24,5,4,5,3,3,5,1.0,3,2,0.67,13568.005536432482,14240.3337912412,4746.777930413734,Rare Booker,Low Budget,Regular Flyer,776.9594,0.0831298632008273,0.4,0.0029926750752297,13.61,3
4264,573698,0,0,laredo,28,0,0,0,33,31-40,8.0,9,316,134.46,1,3,2,2,1,2,1,1,465.72,465.72,419.148,419.15,46.572,46.57,0.05,0.06,1136,1136.0,1022.4,1022.4,113.6,113.6,1.0,8.0,8,1,1,1,1,1,1,1.0,1,0,0.0,4824.8932318661455,5043.148203555753,5043.148203555753,Super Booker,Moderate Budget,Rare Flyer,1441.548,0.0831123701073216,2.0,0.0083112370107321,14.94,1
4265,573704,0,0,new york,28,0,1,0,49,41-50,7.2,8,152,18.9,5,2,0,2,0,10,5,5,2099.49,419.9,2032.984,406.6,66.506,13.3,0.03,0.0,2649,529.8,2649.0,529.8,0.0,0.0,1.0,3.2,16,5,5,5,5,4,5,1.0,5,2,0.4,23280.45858502236,22245.042329350672,4449.008465870134,Rare Booker,Low Budget,Frequent Flyer,936.3968,0.0913904307261141,0.4,0.0010966851687133,2.3625,3
4266,573719,0,1,saskatoon,28,1,1,1,50,41-50,5.0,8,63,8.06,1,2,1,3,0,2,1,0,447.55,447.55,447.55,447.55,0.0,0.0,0.05,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,0,0.0,4430.976791412385,4160.597620972537,4160.597620972537,Frequent Booker,Low Budget,Rare Flyer,447.55,0.1075686814182683,3.0,0.0161353022127402,1.0075,1
4267,573720,0,1,vancouver,28,0,0,0,47,41-50,8.0,8,119,14.72,3,1,0,1,0,6,3,3,1881.06,627.02,1881.06,627.02,0.0,0.0,0.02,0.0,873,291.0,873.0,291.0,0.0,0.0,1.0,3.0,9,3,3,2,2,3,2,1.0,3,1,0.33,22431.20538746391,21332.153031703278,7110.717677234425,Occasional Booker,Low Budget,Regular Flyer,918.02,0.0881795661790171,0.3333333333333333,0.0005878637745268,1.84,3
4268,573792,0,0,denver,28,0,0,0,47,41-50,6.0,8,74,9.19,1,1,0,1,0,2,1,1,444.44,444.44,444.44,444.44,0.0,0.0,0.03,0.0,207,207.0,207.0,207.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,2,2.0,5218.710337405893,5275.881072537097,5275.881072537097,Frequent Booker,Low Budget,Rare Flyer,651.44,0.0842399580069144,1.0,0.0025271987402074,1.14875,1
4269,573807,0,0,milwaukee,28,1,1,1,37,31-40,5.5,8,147,18.2,2,1,1,1,0,4,2,2,692.92,346.46,692.92,346.46,0.0,0.0,0.04,0.01,1026,513.0,1026.0,513.0,0.0,0.0,1.0,2.0,4,2,2,2,2,2,2,1.0,2,1,0.5,7665.688870468206,7392.066957795346,3696.033478897673,Occasional Booker,Low Budget,Rare Flyer,859.46,0.0937383283939652,0.5,0.0018747665678793,2.275,1
4270,573841,0,0,sacramento,28,1,1,1,46,41-50,7.0,8,98,12.31,2,0,0,0,0,2,1,2,734.88,734.88,734.88,734.88,0.0,0.0,0.0,0.0,3575,1787.5,3575.0,1787.5,0.0,0.0,1.5,4.5,9,2,2,2,1,1,2,1.0,1,0,0.0,8065.375882924346,8280.671984463102,8280.671984463102,Occasional Booker,High Budget,Rare Flyer,2154.94,0.0887464207468722,0.0,0.0,1.53875,1
4271,573922,0,0,tulsa,28,1,1,1,42,41-50,8.5,8,105,13.08,2,2,1,1,0,4,2,2,656.45,328.23,423.323,211.66,233.127,116.56,0.15,0.02,1420,710.0,1362.0,681.0,58.0,29.0,1.5,6.0,12,2,2,2,2,2,2,1.5,3,0,0.0,4740.476230444021,4741.504984495779,2370.7524922478897,Occasional Booker,Low Budget,Rare Flyer,892.6615,0.0892803026431948,0.5,0.0066960226982396,1.635,1
4272,573926,0,0,colorado springs,28,1,0,0,25,18-25,0.0,8,76,9.47,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.18375,2
4273,573931,0,1,toronto,28,0,0,0,19,18-25,7.333333333333333,8,160,19.96,3,3,2,1,0,5,2,3,1674.82,558.27,1674.82,558.27,0.0,0.0,0.02,0.02,1387,462.33,1328.6,442.87,58.4,19.47,1.33,2.0,6,3,3,3,3,3,3,1.33,4,3,1.0,11583.278880213791,10952.256491063954,3650.7521636879846,Occasional Booker,Moderate Budget,Regular Flyer,1001.14,0.1529200855884356,0.3333333333333333,0.0010194672372562,2.495,3
4274,573939,0,0,chicago,28,0,1,0,53,50+,4.75,8,99,12.44,4,2,1,1,0,4,2,4,910.72,455.36,910.72,455.36,0.0,0.0,0.01,0.04,4600,1150.0,4600.0,1150.0,0.0,0.0,1.25,6.0,24,4,4,4,2,2,4,1.0,2,2,1.0,10642.361156944511,10293.199649311286,5146.599824655643,Rare Booker,Moderate Budget,Rare Flyer,1377.68,0.0884778330381395,0.25,0.0002211945825953,1.555,3
4275,573946,0,0,tucson,28,0,0,0,51,50+,6.0,8,137,17.02,2,3,1,2,0,4,2,2,830.79,415.4,687.1785,343.59,143.6115,71.81,0.09,0.03,527,263.5,527.0,263.5,0.0,0.0,1.0,2.0,4,2,2,2,2,2,2,1.0,2,1,0.5,9567.195353144694,9830.734380912712,4915.367190456356,Occasional Booker,Low Budget,Rare Flyer,607.08925,0.0699010341825755,1.0,0.0062910930764317,2.1275,1
4276,573988,0,0,houston,28,1,1,1,49,41-50,9.0,8,122,15.23,3,1,1,0,0,6,3,3,1064.38,354.79,1064.38,354.79,0.0,0.0,0.0,0.02,1688,562.67,1688.0,562.67,0.0,0.0,1.0,6.67,20,3,3,3,3,3,3,1.0,3,0,0.0,11655.06829642287,11991.664189687915,3997.2213965626393,Occasional Booker,Low Budget,Regular Flyer,917.46,0.0887599905370349,0.0,0.0,1.90375,3
4277,574003,1,0,new york,28,0,0,0,44,41-50,8.0,9,323,135.32,2,1,1,0,1,4,2,2,306.13,153.07,306.13,153.07,0.0,0.0,0.0,0.05,862,431.0,862.0,431.0,0.0,0.0,1.0,2.5,5,2,2,2,2,2,2,1.0,2,2,1.0,3326.641943203962,3314.7413604769536,1657.3706802384768,Occasional Booker,Low Budget,Rare Flyer,584.065,0.0923541135516984,0.0,0.0,15.035555555555556,1
4278,574071,0,1,winnipeg,28,0,1,0,47,41-50,7.75,8,134,16.47,4,0,0,0,0,8,4,4,1258.58,314.65,1258.58,314.65,0.0,0.0,0.0,0.0,1810,452.5,1810.0,452.5,0.0,0.0,1.0,2.5,10,4,4,4,4,3,4,1.0,4,2,0.5,14250.588960746743,14033.937194655347,3508.484298663837,Rare Booker,Low Budget,Regular Flyer,767.145,0.0896811766037626,0.0,0.0,2.05875,3
4279,574104,0,1,toronto,28,0,0,0,56,50+,7.5,8,120,14.61,4,2,1,1,0,8,4,4,905.9,226.48,818.5385,204.63,87.3615,21.84,0.03,0.02,991,247.75,991.0,247.75,0.0,0.0,1.0,2.25,9,4,4,4,4,3,4,1.0,4,2,0.5,10417.533825907423,10565.984353835816,2641.4960884589536,Rare Booker,Low Budget,Regular Flyer,452.384625,0.0774692137134239,0.25,0.0005810191028507,1.82625,3
4280,574116,0,0,stockton,28,1,1,1,47,41-50,10.0,8,61,7.71,1,2,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3640,3640.0,3276.0,3276.0,364.0,364.0,2.0,7.0,7,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,3276.0,0.0,0.0,0.0,0.96375,0
4281,574134,0,0,houston,28,0,1,0,44,41-50,10.0,8,92,11.51,2,1,1,0,0,4,2,1,788.33,394.17,788.33,394.17,0.0,0.0,0.0,0.03,159,159.0,159.0,159.0,0.0,0.0,1.0,3.0,3,1,1,1,2,2,2,1.0,2,1,0.5,9488.189269211072,9996.917074682817,4998.458537341408,Occasional Booker,Low Budget,Rare Flyer,473.665,0.0788573111200897,0.0,0.0,1.43875,1
4282,574150,1,0,columbus,28,0,1,0,56,50+,6.666666666666666,8,94,11.43,3,4,2,2,0,6,3,2,1494.55,498.18,1430.478,476.83,64.072,21.36,0.05,0.07,1010,505.0,827.0,413.5,183.0,91.5,1.5,2.5,5,2,2,2,3,3,3,1.33,4,2,0.67,13193.973738718492,12764.54198446971,4254.84732815657,Occasional Booker,Low Budget,Regular Flyer,752.4926666666665,0.1120665357002566,0.6666666666666666,0.0037355511900085,1.42875,1
4283,574206,0,0,phoenix,28,1,1,1,37,31-40,8.0,8,92,11.5,2,0,0,0,0,2,1,2,351.35,351.35,351.35,351.35,0.0,0.0,0.0,0.0,1064,532.0,1064.0,532.0,0.0,0.0,1.0,2.5,5,2,2,2,1,1,2,1.0,1,0,0.0,4057.923932402424,4104.253679394009,4104.253679394009,Occasional Booker,Low Budget,Rare Flyer,707.675,0.0856063068820533,0.0,0.0,1.4375,1
4284,574279,0,0,new orleans,28,0,1,0,49,41-50,8.0,9,139,17.49,3,4,2,3,0,4,2,3,452.57,226.29,441.817,220.91,10.753,5.38,0.09,0.03,1106,368.67,1094.8,364.93,11.2,3.73,1.0,3.33,10,3,3,3,2,1,3,1.0,2,3,1.5,4806.538474377096,4898.894642331632,2449.447321165816,Occasional Booker,Low Budget,Rare Flyer,512.2056666666666,0.0901870793836294,1.0,0.0081168371445266,1.9433333333333331,1
4285,574362,0,0,dallas,28,0,0,0,24,18-25,0.0,8,95,11.93,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.49125,2
4286,574409,1,0,long beach,28,1,0,0,41,41-50,9.0,8,279,58.63,1,1,0,2,1,2,1,1,741.89,741.89,741.89,741.89,0.0,0.0,0.05,0.0,114,114.0,114.0,114.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,0,0.0,7916.442648916432,8337.393485223238,8337.393485223238,Frequent Booker,Low Budget,Rare Flyer,855.89,0.0889834456434,2.0,0.00889834456434,7.32875,1
4287,574419,1,0,louisville,28,0,0,0,35,31-40,7.0,8,117,14.87,2,1,0,1,0,4,2,2,489.21,244.61,489.21,244.61,0.0,0.0,0.03,0.0,410,205.0,410.0,205.0,0.0,0.0,1.0,1.5,3,2,2,2,2,1,2,1.0,2,1,0.5,5237.635594359887,5111.003071535593,2555.5015357677967,Occasional Booker,Low Budget,Rare Flyer,449.605,0.0957170232834584,0.5,0.0014357553492518,1.85875,1
4288,574440,0,0,san francisco,28,1,1,1,51,50+,9.0,8,110,13.69,2,2,1,1,0,4,2,2,1133.25,566.63,1133.25,566.63,0.0,0.0,0.01,0.02,1424,712.0,1424.0,712.0,0.0,0.0,1.0,3.0,6,2,2,2,2,2,2,1.0,2,2,1.0,11644.437678228414,11411.342166507897,5705.671083253948,Occasional Booker,Moderate Budget,Rare Flyer,1278.625,0.0993090894536551,0.5,0.0004965454472683,1.71125,1
4289,574465,0,0,chicago,28,0,1,0,34,31-40,7.333333333333333,8,145,18.25,3,0,0,0,0,6,3,3,661.12,220.37,661.12,220.37,0.0,0.0,0.0,0.0,2532,844.0,2532.0,844.0,0.0,0.0,1.33,2.33,7,3,3,3,3,3,3,1.33,4,1,0.33,7323.30016526789,7563.548711451021,2521.182903817007,Occasional Booker,Moderate Budget,Regular Flyer,1064.3733333333332,0.0874087052548602,0.0,0.0,2.28125,1
4290,574467,1,0,san antonio,28,1,1,1,47,41-50,8.25,8,99,12.32,4,2,2,0,0,8,4,3,1272.66,318.17,1272.66,318.17,0.0,0.0,0.0,0.06,2348,782.67,2348.0,782.67,0.0,0.0,1.0,2.67,8,3,3,3,4,4,4,1.0,4,3,0.75,13975.882350994048,14569.029014856544,3642.257253714136,Rare Booker,Moderate Budget,Regular Flyer,905.165,0.0873537967905908,0.0,0.0,1.54,3
4291,574489,0,0,rochester,28,1,1,1,53,50+,6.5,8,110,13.7,2,1,0,1,0,4,2,2,928.09,464.05,928.09,464.05,0.0,0.0,0.03,0.0,976,488.0,976.0,488.0,0.0,0.0,1.0,2.0,4,2,2,2,2,2,2,1.0,2,2,1.0,10376.73984738745,9945.353765305064,4972.676882652531,Occasional Booker,Low Budget,Rare Flyer,952.045,0.0933189529403866,0.5,0.0013997842941057,1.7125,1
4292,574493,0,0,indianapolis,28,0,1,0,39,31-40,7.0,9,103,12.86,3,2,0,4,0,6,3,3,453.03,151.01,434.082,144.69,18.948,6.32,0.07,0.0,2192,730.67,2192.0,730.67,0.0,0.0,1.33,4.0,12,3,3,3,3,3,3,1.33,4,3,1.0,4914.156035434987,4851.066409192019,1617.0221363973396,Occasional Booker,Low Budget,Regular Flyer,875.3606666666666,0.0894817682102809,1.3333333333333333,0.0083516316996262,1.4288888888888889,1
4293,574513,0,0,houston,28,0,0,0,46,41-50,6.5,8,196,24.53,4,1,1,0,0,8,4,2,1768.11,442.03,1768.11,442.03,0.0,0.0,0.0,0.01,1292,646.0,1258.0,629.0,34.0,17.0,1.0,4.0,8,2,2,2,4,4,4,1.0,4,2,0.5,19236.688552164615,19974.116836974183,4993.529209243546,Rare Booker,Moderate Budget,Regular Flyer,756.5275,0.0885200589558504,0.0,0.0,3.06625,3
4294,574603,0,0,indianapolis,28,1,1,1,44,41-50,6.75,8,141,17.3,4,3,2,1,0,6,3,4,1158.92,386.31,1158.92,386.31,0.0,0.0,0.03,0.05,3334,833.5,3264.1,816.03,69.9,17.48,1.25,4.0,16,4,4,4,3,3,4,1.33,4,1,0.33,10389.787261724689,10157.941416469086,3385.980472156362,Rare Booker,Moderate Budget,Regular Flyer,1105.755,0.1140900456583694,0.25,0.0008556753424378,2.1625,3
4295,574625,0,0,las vegas,28,0,1,0,53,50+,8.75,8,162,20.07,4,0,0,0,0,8,4,3,1401.35,350.34,1401.35,350.34,0.0,0.0,0.0,0.0,2876,958.67,2876.0,958.67,0.0,0.0,1.0,5.33,16,3,3,3,4,4,4,1.0,4,2,0.5,15827.25086335237,16629.398304246133,4157.349576061533,Rare Booker,Moderate Budget,Regular Flyer,1069.3375,0.0842694350307419,0.0,0.0,2.50875,3
4296,574680,0,1,toronto,28,0,0,0,43,41-50,8.0,8,224,27.75,2,2,0,4,0,2,1,2,574.26,574.26,545.547,545.55,28.713,28.71,0.08,0.0,2476,1238.0,2476.0,1238.0,0.0,0.0,1.0,4.0,8,2,2,2,1,1,2,1.0,1,1,1.0,6609.487332920961,6916.639347107941,6916.639347107941,Occasional Booker,Moderate Budget,Rare Flyer,1510.7735,0.0788745766002834,2.0,0.0126199322560453,3.46875,1
4297,574794,0,0,colorado springs,28,0,0,0,45,41-50,5.5,8,119,14.76,2,2,1,2,0,3,1,1,759.54,379.77,759.54,379.77,0.0,0.0,0.03,0.04,254,254.0,215.9,215.9,38.1,38.1,2.0,1.0,1,1,1,1,2,2,2,1.5,3,1,0.5,6749.894312628047,6879.628364214575,3439.814182107288,Occasional Booker,Low Budget,Rare Flyer,487.72,0.1104042194998296,1.0,0.0033121265849948,1.845,1
4298,574840,0,0,new york,28,1,0,0,40,31-40,7.333333333333333,8,97,12.06,3,3,1,4,0,6,3,2,1182.15,394.05,1087.6375,362.55,94.5125,31.5,0.09,0.03,3142,1571.0,3142.0,1571.0,0.0,0.0,1.0,3.5,7,2,2,2,3,2,3,1.0,3,3,1.0,13668.184475083142,14062.512383354107,4687.504127784702,Occasional Booker,Moderate Budget,Regular Flyer,1409.8791666666666,0.0773430430032861,1.3333333333333333,0.0092811651603943,1.5075,1
4299,574885,0,0,las vegas,28,0,0,0,38,31-40,7.0,8,135,16.88,1,1,0,1,0,2,1,1,176.13,176.13,158.517,158.52,17.613,17.61,0.05,0.0,243,243.0,243.0,243.0,0.0,0.0,1.0,3.0,3,1,1,1,1,1,1,1.0,1,0,0.0,1984.6188089297536,2026.529518459391,2026.529518459391,Frequent Booker,Low Budget,Rare Flyer,401.517,0.0782209183513437,1.0,0.0039110459175671,2.11,2
4300,574909,0,0,orlando,28,1,1,1,45,41-50,7.333333333333333,8,124,15.48,3,1,1,0,0,6,3,3,870.32,290.11,870.32,290.11,0.0,0.0,0.0,0.01,1890,630.0,1838.4,612.8,51.6,17.2,1.0,2.33,7,3,3,2,2,1,2,1.0,3,3,1.0,9523.012991480777,9720.842729027992,3240.280909675997,Occasional Booker,Low Budget,Regular Flyer,902.9066666666665,0.0895313322373877,0.0,0.0,1.935,1
4301,574987,0,0,new york,28,1,1,1,43,41-50,7.0,8,95,11.78,1,1,0,1,0,1,0,1,50.54,50.54,40.432,40.43,10.108,10.11,0.1,0.0,783,783.0,783.0,783.0,0.0,0.0,1.0,9.0,9,1,1,1,1,1,1,1.0,1,1,1.0,567.2430413127462,576.1819985601524,576.1819985601524,Frequent Booker,Low Budget,Rare Flyer,823.432,0.0701722721310929,1.0,0.0070172272131092,1.4725,1
4302,575051,0,0,washington,28,0,0,0,51,50+,8.0,8,193,23.89,4,3,2,2,0,8,4,3,1253.73,313.43,1253.73,313.43,0.0,0.0,0.04,0.04,5353,1784.33,5342.6,1780.87,10.4,3.47,1.67,3.0,9,3,2,3,4,3,4,1.5,6,2,0.5,6448.939777109452,6350.501684364741,1587.6254210911852,Rare Booker,High Budget,Regular Flyer,1649.0825,0.1974221978535565,0.5,0.0039484439570711,2.98625,3
4303,575055,0,0,new york,28,0,0,0,40,31-40,7.75,9,122,15.31,4,1,1,0,0,8,4,4,3534.51,883.63,3534.51,883.63,0.0,0.0,0.0,0.01,4782,1195.5,4594.35,1148.59,187.65,46.91,1.5,2.75,11,4,4,4,4,3,4,1.5,6,2,0.5,25143.88210992058,25095.50982922511,6273.877457306277,Occasional Booker,High Budget,Regular Flyer,2032.215,0.140842326936266,0.0,0.0,1.7011111111111112,3
4304,575092,0,1,london,28,0,0,0,27,26-30,11.0,8,120,14.91,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,1836,1836.0,1836.0,1836.0,0.0,0.0,2.0,6.0,6,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1836.0,0.0,1.0,0.0,1.86375,2
4305,575131,0,1,windsor,28,0,0,0,40,31-40,7.666666666666665,8,190,23.5,3,0,0,0,0,6,3,3,335.46,111.82,335.46,111.82,0.0,0.0,0.0,0.0,751,250.33,751.0,250.33,0.0,0.0,1.0,1.33,4,3,3,3,3,3,3,1.0,3,2,0.67,3721.904090059359,3727.236259534748,1242.4120865115826,Occasional Booker,Low Budget,Regular Flyer,362.1533333333333,0.0900023440000215,0.0,0.0,2.9375,1
4306,575208,0,0,san diego,28,0,0,0,41,41-50,5.0,8,78,9.67,1,1,1,0,0,2,1,1,592.07,592.07,592.07,592.07,0.0,0.0,0.0,0.03,1080,1080.0,1080.0,1080.0,0.0,0.0,2.0,2.0,2,1,1,1,1,1,1,2.0,2,0,0.0,3407.8914013289354,3432.76440686459,3432.76440686459,Frequent Booker,Moderate Budget,Rare Flyer,1672.07,0.1724761532763571,0.0,0.0,1.20875,1
4307,575233,0,0,los angeles,28,0,1,0,49,41-50,10.666666666666666,8,151,18.75,3,2,2,0,0,2,1,3,93.64,93.64,93.64,93.64,0.0,0.0,0.0,0.02,3364,1121.33,3346.4,1115.47,17.6,5.87,1.0,7.33,22,3,2,3,1,1,3,1.0,1,0,0.0,1086.4635966724754,1097.3925256868513,1097.3925256868513,Occasional Booker,Moderate Budget,Rare Flyer,1146.68,0.0853295405318997,0.0,0.0,2.34375,1
4308,575253,1,1,ottawa,28,1,1,1,45,41-50,6.666666666666666,8,110,13.84,3,2,1,1,0,6,3,2,903.63,301.21,894.681,298.23,8.949,2.98,0.02,0.03,424,212.0,424.0,212.0,0.0,0.0,1.0,1.5,3,2,2,1,2,3,2,1.0,3,2,0.67,10025.979007096144,9666.569904252176,3222.1899680840584,Occasional Booker,Low Budget,Regular Flyer,439.5603333333333,0.092554133354629,0.3333333333333333,0.0006170275556975,1.73,1
4309,575299,0,0,oklahoma city,28,0,1,0,45,41-50,6.666666666666666,8,115,14.23,3,2,1,1,0,6,3,3,1642.82,547.61,1540.605,513.54,102.215,34.07,0.02,0.01,1896,632.0,1896.0,632.0,0.0,0.0,1.67,1.33,4,3,3,3,3,3,3,1.67,5,2,0.67,10591.730870046924,10930.129148795178,3643.3763829317263,Occasional Booker,Moderate Budget,Regular Flyer,1145.535,0.1409503015954591,0.3333333333333333,0.0009396686773031,1.77875,3
4310,575419,0,0,new york,28,0,0,0,44,41-50,6.0,8,126,15.71,5,3,2,1,0,8,4,3,2652.21,663.05,2652.21,663.05,0.0,0.0,0.01,0.04,6219,2073.0,5893.7,1964.57,325.3,108.43,1.33,6.67,20,3,3,3,4,4,5,1.5,6,2,0.5,22349.047238187064,22560.20903807016,5640.052259517539,Rare Booker,High Budget,Regular Flyer,1709.182,0.1175614106910276,0.2,0.0002351228213821,1.96375,3
4311,575433,0,0,los angeles,28,0,1,0,58,50+,9.0,8,167,20.59,3,0,0,0,0,4,2,3,1090.33,545.17,1090.33,545.17,0.0,0.0,0.0,0.0,3133,1044.33,3133.0,1044.33,0.0,0.0,1.0,2.67,8,3,2,3,2,1,3,1.0,2,2,1.0,12621.361019810149,12961.356137921955,6480.678068960979,Occasional Booker,Moderate Budget,Rare Flyer,1407.7766666666666,0.0841215987276164,0.0,0.0,2.57375,1
4312,575459,0,0,laredo,28,0,0,0,57,50+,7.5,8,132,16.3,4,3,1,2,0,7,3,4,1689.22,422.31,1601.764,400.44,87.456,21.86,0.04,0.01,4676,1169.0,4676.0,1169.0,0.0,0.0,1.5,3.75,15,4,4,3,3,3,3,1.5,6,2,0.5,13678.31040015769,14399.28250215586,3599.820625538965,Rare Booker,Moderate Budget,Regular Flyer,1569.441,0.1112391537397911,0.5,0.0022247830747958,2.0375,3
4313,575500,1,0,san diego,28,0,0,0,53,50+,7.0,8,98,12.27,2,1,1,0,0,4,2,2,1218.64,609.32,1218.64,609.32,0.0,0.0,0.0,0.05,473,236.5,473.0,236.5,0.0,0.0,1.0,1.0,2,2,2,2,2,2,2,1.0,2,0,0.0,13423.548262018609,14190.73086238326,7095.365431191631,Occasional Booker,Low Budget,Rare Flyer,845.82,0.0858757742513718,0.0,0.0,1.53375,1
4314,575528,0,0,phoenix,28,0,1,0,56,50+,5.0,9,97,12.18,2,1,0,1,0,4,2,2,668.1,334.05,668.1,334.05,0.0,0.0,0.05,0.0,3676,1838.0,3676.0,1838.0,0.0,0.0,1.0,4.0,8,2,2,2,2,2,2,1.0,2,0,0.0,7328.300540783412,7323.324233631367,3661.662116815684,Occasional Booker,High Budget,Rare Flyer,2172.05,0.0912290619240702,0.5,0.0022807265481017,1.3533333333333333,1
4315,575554,0,0,oklahoma city,28,0,1,0,46,41-50,6.0,8,431,148.25,1,1,1,0,1,2,1,0,262.04,262.04,262.04,262.04,0.0,0.0,0.0,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,0,0.0,2739.0164457035094,2711.4902194812207,2711.4902194812207,Frequent Booker,Low Budget,Rare Flyer,262.04,0.0966405846192339,0.0,0.0,18.53125,2
4316,575561,0,0,el paso,28,0,1,0,47,41-50,8.0,8,108,13.39,3,2,1,2,0,6,3,3,879.98,293.33,879.98,293.33,0.0,0.0,0.06,0.03,934,311.33,934.0,311.33,0.0,0.0,1.0,2.0,6,3,3,3,3,3,3,1.0,3,3,1.0,9877.27611886433,10233.935763841097,3411.311921280365,Occasional Booker,Low Budget,Regular Flyer,604.66,0.085986468970147,0.6666666666666666,0.0034394587588058,1.67375,1
4317,575576,1,1,toronto,28,0,0,0,54,50+,6.333333333333333,8,186,23.08,3,2,0,3,0,5,2,3,565.78,188.59,514.681,171.56,51.099,17.03,0.06,0.0,2056,685.33,2056.0,685.33,0.0,0.0,1.0,2.33,7,3,3,2,2,3,2,1.0,3,1,0.33,6280.204799218229,6067.180455890742,2022.3934852969144,Occasional Booker,Low Budget,Regular Flyer,856.8936666666666,0.0848303431456841,1.0,0.005089820588741,2.885,1
